,index,date,flag,wind_id,time,open,high,low,close,io,all_volume,all_turnover,preclose,average_price,date_time,factor,ud_last,sum_ud,buy_start,buy_count,sell_count,buy_sum,sell_sum,buy_n,sell_n,sig,stop_price,pos
1783,1783,20181211,1.0,IC1812,133000000,4364.6,4388.0,4338.0,4387.2,38299,8707,7589178520,4387.6,4358.090341104858,2018-12-11 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1784,1784,20181212,0.0,IC1812,93000000,4405.0,4407.4,4361.2,4387.6,34170,14600,12799829040,4371.8,4383.503095890411,2018-12-12 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1785,1785,20181212,1.0,IC1812,133000000,4387.6,4402.0,4359.8,4371.8,37182,9993,8752725920,4448.6,4379.428559991994,2018-12-12 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1786,1786,20181213,0.0,IC1812,93000000,4385.0,4472.6,4354.4,4448.6,34304,23051,20374321920,4430.2,4419.40087631773,2018-12-13 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1787,1787,20181213,1.0,IC1812,133000000,4448.8,4455.0,4427.8,4430.2,36636,7431,6595779920,4380.0,4438.016363881039,2018-12-13 15:00:00,1,1.0,5.0,,,,,,,,0.0,4425.6,0.0
1788,1788,20181214,0.0,IC1812,93000000,4423.0,4431.0,4373.0,4380.0,31424,16311,14350734480,4329.6,4399.097075593158,2018-12-14 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1789,1789,20181214,1.0,IC1812,133000000,4381.0,4383.6,4315.6,4329.6,33996,10482,9107502440,4323.2,4344.353386758252,2018-12-14 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1790,1790,20181217,0.0,IC1812,93000000,4321.6,4342.6,4273.2,4323.2,28988,19137,16500104160,4321.2,4311.047750431102,2018-12-17 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1791,1791,20181217,1.0,IC1812,133000000,4323.2,4333.6,4304.6,4321.2,30818,8158,7046291640,4280.8,4318.63915175288,2018-12-17 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1792,1792,20181218,0.0,IC1812,93000000,4308.0,4344.4,4241.8,4280.8,25382,20603,17691295240,4295.2,4293.3784497403285,2018-12-18 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,4425.6,0.0
1793,1793,20181218,1.0,IC1812,133000000,4280.0,4327.8,4251.8,4295.2,27889,11354,9745057480,4264.8,4291.464453056192,2018-12-18 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,4425.6,0.0
1794,1794,20181219,0.0,IC1812,93000000,4300.4,4304.2,4253.2,4264.8,20540,16598,14198039680,4236.2,4277.033281118207,2018-12-19 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,4425.6,0.0
1795,1795,20181219,1.0,IC1812,133000000,4263.8,4268.6,4233.6,4236.2,20677,8531,7252669040,4223.6,4250.77308639081,2018-12-19 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,4425.6,0.0
1796,1796,20181220,0.0,IC1812,93000000,4231.0,4276.8,4217.8,4223.6,11892,15325,13024632920,4264.0,4249.4724045677,2018-12-20 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,4425.6,0.0
1797,1797,20181220,1.0,IC1812,133000000,4223.6,4274.2,4220.2,4264.0,10152,5398,4592609560,4187.8,4253.991811782142,2018-12-20 15:00:00,-1,-1.0,-10.0,,,,,,,,0.0,4425.6,0.0
1798,1798,20181221,0.0,IC1901,93000000,4223.4,4234.6,4167.6,4187.8,33633,20088,16890681160,4206.0,4204.171933492632,2018-12-21 15:00:00,-1,-1.0,-11.0,,,,,,,,0.0,4425.6,0.0
1799,1799,20181221,1.0,IC1901,133000000,4187.8,4206.0,4157.6,4206.0,38542,10426,8712900240,4240.2,4178.448225589871,2018-12-21 15:00:00,-1,-1.0,-12.0,,,,,,,,0.0,4425.6,0.0
1800,1800,20181224,0.0,IC1901,93000000,4194.4,4262.0,4183.2,4240.2,35355,19394,16410299440,4255.0,4230.767103227802,2018-12-24 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1801,1801,20181224,1.0,IC1901,133000000,4240.2,4266.4,4225.6,4255.0,38153,8813,7482122080,4121.0,4244.934800862363,2018-12-24 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1802,1802,20181225,0.0,IC1901,93000000,4210.0,4210.0,4085.0,4121.0,36719,22434,18564349360,4195.2,4137.5477756976015,2018-12-25 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1803,1803,20181225,1.0,IC1901,133000000,4121.0,4234.4,4117.6,4195.2,42377,15071,12618237240,4177.0,4186.264096609382,2018-12-25 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1804,1804,20181226,0.0,IC1901,93000000,4197.0,4228.0,4166.0,4177.0,37179,16491,13838520160,4189.0,4195.779564611,2018-12-26 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1805,1805,20181226,1.0,IC1901,133000000,4177.0,4198.6,4158.4,4189.0,39188,9715,8128003440,4178.4,4183.223592382913,2018-12-26 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,4425.6,0.0
1806,1806,20181227,0.0,IC1901,93000000,4258.0,4258.0,4178.2,4178.4,36849,17182,14482952800,4131.0,4214.571295541846,2018-12-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1807,1807,20181227,1.0,IC1901,133000000,4178.4,4194.4,4125.8,4131.0,40334,10964,9123035320,4151.6,4160.450255381248,2018-12-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1808,1808,20181228,0.0,IC1901,93000000,4141.4,4181.2,4120.4,4151.6,37181,19735,16359999960,4120.4,4144.920182417026,2018-12-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1809,1809,20181228,1.0,IC1901,133000000,4151.6,4165.0,4119.2,4120.4,40036,8997,7444129880,4100.2,4137.006713348895,2018-12-28 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1810,1810,20190102,0.0,IC1901,93000000,4135.0,4147.0,4096.8,4100.2,36633,16434,13546350200,4096.8,4121.4403675307285,2019-01-02 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1811,1811,20190102,1.0,IC1901,133000000,4100.0,4118.4,4086.2,4096.8,39721,8222,6743311920,4107.2,4100.773485769885,2019-01-02 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,4425.6,0.0
1812,1812,20190103,0.0,IC1901,93000000,4100.0,4169.0,4077.6,4107.2,37059,19939,16410355280,4086.6,4115.1399969908225,2019-01-03 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,4425.6,0.0
1813,1813,20190103,1.0,IC1901,133000000,4107.4,4122.6,4078.6,4086.6,40862,8848,7250573240,4182.0,4097.295004520795,2019-01-03 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,4425.6,0.0
1814,1814,20190104,0.0,IC1901,93000000,4062.2,4198.4,4058.0,4182.0,37180,24163,19913689880,4207.8,4120.698977775939,2019-01-04 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1815,1815,20190104,1.0,IC1901,133000000,4182.0,4208.8,4157.0,4207.8,40767,9429,7889208800,4259.0,4183.481175098102,2019-01-04 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1816,1816,20190107,0.0,IC1901,93000000,4210.2,4286.0,4196.6,4259.0,36868,21521,18249377320,4268.6,4239.899939593885,2019-01-07 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1817,1817,20190107,1.0,IC1901,133000000,4259.0,4293.8,4250.8,4268.6,39034,9024,7712641320,4269.6,4273.404986702128,2019-01-07 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1818,1818,20190108,0.0,IC1901,93000000,4260.2,4285.0,4248.8,4269.6,35595,15155,12933149720,4270.8,4266.95800725833,2019-01-08 15:00:00,1,1.0,5.0,,,,,,,,0.0,4425.6,0.0
1819,1819,20190108,1.0,IC1901,133000000,4269.6,4285.8,4260.2,4270.8,38271,7887,6738652720,4341.8,4271.999949283631,2019-01-08 15:00:00,1,1.0,6.0,,,,,,,,0.0,4425.6,0.0
1820,1820,20190109,0.0,IC1901,93000000,4290.8,4362.0,4271.2,4341.8,35930,21436,18537241080,4273.8,4323.857314797537,2019-01-09 15:00:00,1,1.0,7.0,,,,,,,,0.0,4425.6,0.0
1821,1821,20190109,1.0,IC1901,133000000,4341.8,4348.4,4265.0,4273.8,39275,11677,10039530360,4306.8,4298.848317204762,2019-01-09 15:00:00,1,1.0,8.0,,,,,,,,0.0,4425.6,0.0
1822,1822,20190110,0.0,IC1901,93000000,4271.4,4326.0,4262.6,4306.8,34747,17870,15342676920,4277.4,4292.8586793508675,2019-01-10 15:00:00,1,1.0,9.0,,,,,,,,0.0,4425.6,0.0
1823,1823,20190110,1.0,IC1901,133000000,4306.4,4324.2,4268.2,4277.4,36835,9283,7970961640,4299.8,4293.311235591942,2019-01-10 15:00:00,1,1.0,10.0,,,,,,,,0.0,4425.6,0.0
1824,1824,20190111,0.0,IC1901,93000000,4290.2,4319.0,4252.8,4299.8,33515,20038,17180571760,4312.0,4286.997644475497,2019-01-11 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1825,1825,20190111,1.0,IC1901,133000000,4300.0,4320.0,4287.8,4312.0,35885,8980,7731714840,4286.2,4304.963719376392,2019-01-11 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1826,1826,20190114,0.0,IC1901,93000000,4309.8,4331.2,4276.0,4286.2,29832,15806,13595885600,4290.2,4300.862204226243,2019-01-14 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1827,1827,20190114,1.0,IC1901,133000000,4286.2,4294.2,4275.0,4290.2,31047,7520,6444326680,4312.8,4284.791675531915,2019-01-14 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1828,1828,20190115,0.0,IC1901,93000000,4291.4,4343.6,4266.4,4312.8,27694,21416,18413439080,4351.4,4298.9911935001865,2019-01-15 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1829,1829,20190115,1.0,IC1901,133000000,4312.4,4363.6,4312.0,4351.4,29918,10170,8828682480,4339.2,4340.55185840708,2019-01-15 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1830,1830,20190116,0.0,IC1901,93000000,4347.6,4373.0,4334.4,4339.2,22094,15697,13657005960,4341.0,4350.196203096133,2019-01-16 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1831,1831,20190116,1.0,IC1901,133000000,4339.4,4351.8,4328.0,4341.0,21645,8160,7086045280,4342.4,4341.939509803921,2019-01-16 15:00:00,1,1.0,5.0,,,,,,,,0.0,4425.6,0.0
1832,1832,20190117,0.0,IC1901,93000000,4338.4,4356.0,4300.2,4342.4,12308,15873,13726954040,4307.4,4323.994846594846,2019-01-17 15:00:00,1,1.0,6.0,,,,,,,,0.0,4425.6,0.0
1833,1833,20190117,1.0,IC1901,133000000,4343.0,4346.4,4297.6,4307.4,10593,5884,5083040640,4314.0,4319.375118966689,2019-01-17 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1834,1834,20190118,0.0,IC1902,93000000,4308.4,4348.0,4280.0,4314.0,24707,19648,16938100560,4341.0,4310.3879682410425,2019-01-18 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1835,1835,20190118,1.0,IC1902,133000000,4313.8,4351.6,4309.8,4341.0,30006,9272,8040326720,4370.8,4335.810353753235,2019-01-18 15:00:00,0,-1.0,0.0,,,,,,,,0.0,4425.6,0.0
1836,1836,20190121,0.0,IC1902,93000000,4347.6,4404.4,4340.0,4370.8,27247,17824,15586607840,4360.0,4372.365305206463,2019-01-21 15:00:00,1,0.0,1.0,,,,,,,,0.0,4425.6,0.0
1837,1837,20190121,1.0,IC1902,133000000,4370.0,4374.0,4349.2,4360.0,29447,7607,6630297280,4312.4,4358.023714999343,2019-01-21 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1838,1838,20190122,0.0,IC1902,93000000,4352.2,4356.6,4303.6,4312.4,25056,13424,11630369800,4294.2,4331.931540524434,2019-01-22 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1839,1839,20190122,1.0,IC1902,133000000,4312.4,4312.4,4275.6,4294.2,28088,9394,8065186160,4290.0,4292.73268043432,2019-01-22 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1840,1840,20190123,0.0,IC1902,93000000,4292.0,4318.2,4280.2,4290.0,25409,14708,12641795640,4302.6,4297.591664400326,2019-01-23 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1841,1841,20190123,1.0,IC1902,133000000,4290.0,4308.6,4276.2,4302.6,27496,7218,6202741040,4336.6,4296.717262399557,2019-01-23 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1842,1842,20190124,0.0,IC1902,93000000,4306.2,4368.4,4274.0,4336.6,27245,20402,17627748040,4330.8,4320.102940888148,2019-01-24 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1843,1843,20190124,1.0,IC1902,133000000,4336.6,4352.4,4326.2,4330.8,30595,6798,5894269200,4354.0,4335.296557811121,2019-01-24 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1844,1844,20190125,0.0,IC1902,93000000,4336.6,4357.0,4315.2,4354.0,26472,16700,14478494840,4310.0,4334.878694610778,2019-01-25 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1845,1845,20190125,1.0,IC1902,133000000,4354.0,4362.0,4306.8,4310.0,29114,8914,7727777720,4322.0,4334.629638770473,2019-01-25 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1846,1846,20190128,0.0,IC1902,93000000,4339.0,4378.8,4315.2,4322.0,26502,16675,14487007120,4291.6,4343.930170914543,2019-01-28 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1847,1847,20190128,1.0,IC1902,133000000,4322.4,4322.4,4286.0,4291.6,29109,7578,6516354280,4254.6,4299.521166534705,2019-01-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1848,1848,20190129,0.0,IC1902,93000000,4290.0,4290.0,4177.0,4254.6,26397,21345,18057268280,4242.4,4229.859048957601,2019-01-29 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1849,1849,20190129,1.0,IC1902,133000000,4255.2,4274.0,4234.0,4242.4,29366,7983,6790327640,4234.4,4252.992383815608,2019-01-29 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1850,1850,20190130,0.0,IC1902,93000000,4215.0,4268.2,4206.8,4234.4,25172,15963,13548913560,4201.8,4243.849389212554,2019-01-30 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,4425.6,0.0
1851,1851,20190130,1.0,IC1902,133000000,4234.4,4237.8,4200.6,4201.8,27284,7643,6451270160,4190.4,4220.378228444329,2019-01-30 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,4425.6,0.0
1852,1852,20190131,0.0,IC1902,93000000,4209.0,4246.6,4185.6,4190.4,24773,17735,14939952400,4183.6,4211.996729630674,2019-01-31 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,4425.6,0.0
1853,1853,20190131,1.0,IC1902,133000000,4190.2,4196.0,4137.2,4183.6,27935,8850,7384875600,4251.8,4172.246101694915,2019-01-31 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,4425.6,0.0
1854,1854,20190201,0.0,IC1902,93000000,4202.6,4261.4,4200.0,4251.8,23141,17928,15173952600,4313.2,4231.9144912985275,2019-02-01 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1855,1855,20190201,1.0,IC1902,133000000,4252.0,4315.8,4250.0,4313.2,25952,10818,9281940680,4380.2,4290.044684784619,2019-02-01 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1856,1856,20190211,0.0,IC1902,93000000,4317.6,4385.2,4315.2,4380.2,21341,14464,12581359600,4406.8,4349.197870575221,2019-02-11 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1857,1857,20190211,1.0,IC1902,133000000,4380.2,4413.4,4363.4,4406.8,23034,7677,6743493520,4433.4,4392.010889670444,2019-02-11 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1858,1858,20190212,0.0,IC1902,93000000,4398.6,4462.8,4398.6,4433.4,19231,14916,13226375160,4433.4,4433.619991954947,2019-02-12 15:00:00,1,1.0,5.0,,1.0,,1.0,,9.0,,0.0,4425.6,0.0
1859,1859,20190212,1.0,IC1902,133000000,4433.6,4436.8,4412.2,4433.4,20635,7691,6809394200,4488.6,4426.858795995319,2019-02-12 15:00:00,1,1.0,6.0,,,,,,,,0.0,4425.6,0.0
1860,1860,20190213,0.0,IC1902,93000000,4437.8,4498.6,4426.0,4488.6,16197,16680,14881371560,4512.0,4460.842793764988,2019-02-13 15:00:00,1,1.0,7.0,,,,,,,,0.0,4425.6,0.0
1861,1861,20190213,1.0,IC1902,133000000,4488.6,4537.0,4488.2,4512.0,16631,7696,6949135120,4520.0,4514.770738045738,2019-02-13 15:00:00,1,1.0,8.0,,,,,,,,0.0,4425.6,0.0
1862,1862,20190214,0.0,IC1902,93000000,4501.4,4532.2,4496.0,4520.0,8762,11357,10253524960,4533.8,4514.187267764374,2019-02-14 15:00:00,1,1.0,9.0,,,,,,,,0.0,4425.6,0.0
1863,1863,20190214,1.0,IC1902,133000000,4520.0,4561.4,4513.2,4533.8,7696,4437,4025244720,4523.8,4535.998106828938,2019-02-14 15:00:00,1,1.0,10.0,,,,,,,,0.0,4425.6,0.0
1864,1864,20190215,0.0,IC1903,93000000,4536.0,4552.4,4519.6,4523.8,54571,19352,17552995120,4502.6,4535.188900372054,2019-02-15 15:00:00,1,1.0,11.0,,,,,,,,0.0,4425.6,0.0
1865,1865,20190215,1.0,IC1903,133000000,4523.8,4537.0,4491.4,4502.6,59080,10975,9905008560,4630.4,4512.5323735763095,2019-02-15 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1866,1866,20190218,0.0,IC1903,93000000,4540.4,4642.8,4540.4,4630.4,56609,22494,20645013240,4677.0,4589.004454521206,2019-02-18 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1867,1867,20190218,1.0,IC1903,133000000,4631.2,4687.0,4629.8,4677.0,60738,11428,10665054760,4633.0,4666.194767238362,2019-02-18 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1868,1868,20190219,0.0,IC1903,93000000,4693.0,4718.2,4614.4,4633.0,57804,31948,29893671240,4659.0,4678.488675347439,2019-02-19 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1869,1869,20190219,1.0,IC1903,133000000,4632.8,4675.6,4616.8,4659.0,61844,10925,10151842240,4632.8,4646.152054919909,2019-02-19 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1870,1870,20190220,0.0,IC1903,93000000,4679.0,4682.8,4621.0,4632.8,56869,23302,21705269640,4652.0,4657.383409149429,2019-02-20 15:00:00,1,1.0,5.0,,,,,,,,0.0,4425.6,0.0
1871,1871,20190220,1.0,IC1903,133000000,4632.8,4676.0,4618.0,4652.0,60064,11869,11039655200,4751.6,4650.625663493133,2019-02-20 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1872,1872,20190221,0.0,IC1903,93000000,4650.0,4762.0,4636.4,4751.6,57642,27172,25501804320,4662.0,4692.662358310025,2019-02-21 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1873,1873,20190221,1.0,IC1903,133000000,4751.6,4756.8,4636.4,4662.0,62841,18417,17258315840,4721.4,4685.430808492154,2019-02-21 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1874,1874,20190222,0.0,IC1903,93000000,4651.2,4725.6,4650.4,4721.4,56446,26731,25016706680,4804.8,4679.343586098537,2019-02-22 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1875,1875,20190222,1.0,IC1903,133000000,4721.6,4807.0,4717.8,4804.8,60769,16995,16180145920,5024.0,4760.266525448661,2019-02-22 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1876,1876,20190225,0.0,IC1903,93000000,4870.0,5044.4,4840.2,5024.0,57519,40968,40324655600,5123.0,4921.482083577426,2019-02-25 15:00:00,1,1.0,5.0,,1.0,,2.0,,9.0,,0.0,4425.6,0.0
1877,1877,20190225,1.0,IC1903,133000000,5021.4,5140.0,4985.0,5123.0,61013,16361,16524389720,5113.2,5049.932681376444,2019-02-25 15:00:00,1,1.0,6.0,,,,,,,,0.0,4425.6,0.0
1878,1878,20190226,0.0,IC1903,93000000,5100.2,5154.4,5029.0,5113.2,56164,36880,37485011800,5063.2,5082.024376355748,2019-02-26 15:00:00,1,1.0,7.0,,,,,,,,0.0,4425.6,0.0
1879,1879,20190226,1.0,IC1903,133000000,5113.6,5174.8,5037.0,5063.2,60175,19493,19920573640,5095.2,5109.673636690094,2019-02-26 15:00:00,1,1.0,8.0,,,,,,,,0.0,4425.6,0.0
1880,1880,20190227,0.0,IC1903,93000000,5080.0,5107.2,5051.0,5095.2,55088,29951,30445421240,5017.4,5082.538352642649,2019-02-27 15:00:00,1,1.0,9.0,,,,,,,,0.0,4425.6,0.0
1881,1881,20190227,1.0,IC1903,133000000,5095.2,5096.6,4970.0,5017.4,59379,19734,19849525320,5055.2,5029.27062937063,2019-02-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1882,1882,20190228,0.0,IC1903,93000000,5021.0,5085.0,5010.0,5055.2,52288,28718,29013661800,5034.6,5051.476739327251,2019-02-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1883,1883,20190228,1.0,IC1903,133000000,5056.2,5059.4,5002.2,5034.6,55860,14321,14390684400,5004.2,5024.329446267719,2019-02-28 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1884,1884,20190301,0.0,IC1903,93000000,5070.6,5074.8,4980.2,5004.2,50690,34190,34353242040,5081.2,5023.8727756654,2019-03-01 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1885,1885,20190301,1.0,IC1903,133000000,5004.2,5086.8,4980.4,5081.2,55455,15856,15992705720,5226.0,5043.108514127144,2019-03-01 15:00:00,1,-1.0,1.0,,,1.0,,3.0,,15.0,0.0,4425.6,0.0
1886,1886,20190304,0.0,IC1903,93000000,5124.0,5259.8,5103.4,5226.0,51114,37765,39165227960,5144.4,5185.3869932477155,2019-03-04 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1887,1887,20190304,1.0,IC1903,133000000,5225.0,5242.0,5098.2,5144.4,55292,18997,19621024080,5240.2,5164.242796230984,2019-03-04 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1888,1888,20190305,0.0,IC1903,93000000,5146.4,5248.8,5141.4,5240.2,47778,33458,34769835400,5298.8,5196.042112499253,2019-03-05 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1889,1889,20190305,1.0,IC1903,133000000,5240.2,5304.2,5198.2,5298.8,52568,18666,19618281440,5353.4,5255.084495874853,2019-03-05 15:00:00,1,1.0,5.0,,1.0,,3.0,,9.0,,0.0,4425.6,0.0
1890,1890,20190306,0.0,IC1903,93000000,5318.0,5363.0,5242.8,5353.4,47549,39224,41651268640,5400.0,5309.411156434836,2019-03-06 15:00:00,1,1.0,6.0,,,,,,,,0.0,4425.6,0.0
1891,1891,20190306,1.0,IC1903,133000000,5352.4,5414.0,5282.2,5400.0,54274,22033,23566419120,5402.2,5347.982371896701,2019-03-06 15:00:00,1,1.0,7.0,,,,,,,,0.0,4425.6,0.0
1892,1892,20190307,0.0,IC1903,93000000,5383.2,5454.0,5355.0,5402.2,48524,38696,41819055360,5442.4,5403.537233822617,2019-03-07 15:00:00,1,1.0,8.0,,,,,,,,0.0,4425.6,0.0
1893,1893,20190307,1.0,IC1903,133000000,5402.4,5533.4,5363.2,5442.4,53936,24235,26413324880,5371.8,5449.417140499278,2019-03-07 15:00:00,1,1.0,9.0,,,,,,,,0.0,4425.6,0.0
1894,1894,20190308,0.0,IC1903,93000000,5320.0,5471.6,5312.2,5371.8,47987,53023,57073393440,5296.4,5381.94683816457,2019-03-08 15:00:00,1,1.0,10.0,,,,,,,,0.0,4425.6,0.0
1895,1895,20190308,1.0,IC1903,133000000,5374.8,5402.0,5258.0,5296.4,53454,22752,24275937200,5394.0,5334.901810829818,2019-03-08 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1896,1896,20190311,0.0,IC1903,93000000,5337.0,5425.0,5291.6,5394.0,45915,38975,41747671960,5448.8,5355.698776138551,2019-03-11 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1897,1897,20190311,1.0,IC1903,133000000,5394.0,5463.6,5375.4,5448.8,50157,20143,21849016400,5571.6,5423.4762448493275,2019-03-11 15:00:00,1,-1.0,1.0,,,,,,,,0.0,4425.6,0.0
1898,1898,20190312,0.0,IC1903,93000000,5495.0,5598.6,5495.0,5571.6,39636,37161,41140327560,5546.2,5535.417179300881,2019-03-12 15:00:00,1,1.0,2.0,,,,,,,,0.0,4425.6,0.0
1899,1899,20190312,1.0,IC1903,133000000,5571.6,5590.0,5461.4,5546.2,44171,24664,27236340680,5476.6,5521.4767839766455,2019-03-12 15:00:00,1,1.0,3.0,,,,,,,,0.0,4425.6,0.0
1900,1900,20190313,0.0,IC1903,93000000,5545.8,5545.8,5431.0,5476.6,32302,41401,45519746600,5403.6,5497.421149247603,2019-03-13 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,4425.6,0.0
1901,1901,20190313,1.0,IC1903,133000000,5476.8,5499.6,5362.0,5403.6,33833,21373,23199551720,5295.4,5427.303541851869,2019-03-13 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,4425.6,0.0
1902,1902,20190314,0.0,IC1903,93000000,5390.0,5416.0,5273.0,5295.4,18405,29525,31533059280,5289.6,5340.060843353091,2019-03-14 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,4425.6,0.0
1903,1903,20190314,1.0,IC1903,133000000,5296.8,5311.2,5250.6,5289.6,16994,10457,11043891920,5336.0,5280.6215549392755,2019-03-14 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,4425.6,0.0
1904,1904,20190315,0.0,IC1904,93000000,5315.2,5425.6,5306.0,5336.0,49063,42630,45654011400,5330.6,5354.681140042223,2019-03-15 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,4425.6,0.0
1905,1905,20190315,1.0,IC1904,133000000,5336.0,5345.0,5273.6,5330.6,57865,21418,22746969680,5402.2,5310.245980016808,2019-03-15 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,4425.6,0.0
