,index,date,flag,wind_id,time,open,high,low,close,io,all_volume,all_turnover,preclose,average_price,date_time,factor,ud_last,sum_ud,buy_start,buy_count,sell_count,buy_sum,sell_sum,buy_n,sell_n,sig,stop_price,pos
693,693,20180213,0.0,IC1802,93000000,5712.6,5784.0,5699.0,5713.8,6749,7793,8945185360,5730.0,5739.243782882073,2018-02-13 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
694,694,20180214,0.0,IC1802,93000000,5719.2,5748.4,5692.4,5730.0,3613,4949,5660067400,5825.0,5718.395029298848,2018-02-14 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
695,695,20180222,0.0,IC1803,93000000,5778.6,5836.0,5738.8,5825.0,22767,9008,10443528800,5833.4,5796.807726465365,2018-02-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
696,696,20180223,0.0,IC1803,93000000,5830.0,5853.4,5777.0,5833.4,23047,9385,10923106000,6004.6,5819.4491209376665,2018-02-23 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
697,697,20180226,0.0,IC1803,93000000,5877.0,6013.8,5865.0,6004.6,23228,11278,13400492080,5979.6,5940.9877992551865,2018-02-26 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
698,698,20180227,0.0,IC1803,93000000,5998.0,6022.6,5965.0,5979.6,22605,9106,10921686000,5983.4,5996.972325938941,2018-02-27 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
699,699,20180228,0.0,IC1803,93000000,5952.6,6026.0,5918.2,5983.4,22847,10010,11970988880,6057.8,5979.5149250749255,2018-02-28 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
700,700,20180301,0.0,IC1803,93000000,5958.0,6074.4,5941.2,6057.8,22704,10518,12674109280,6035.2,6024.961627685872,2018-03-01 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
701,701,20180302,0.0,IC1803,93000000,6020.0,6068.0,6005.0,6035.2,22155,10152,12249986200,6019.2,6033.287135539796,2018-03-02 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
702,702,20180305,0.0,IC1803,93000000,6054.8,6066.4,5970.2,6019.2,21382,9619,11570563680,6111.8,6014.431687285582,2018-03-05 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
703,703,20180306,0.0,IC1803,93000000,6038.6,6116.0,6025.2,6111.8,21289,10539,12804986320,6031.0,6075.048069076763,2018-03-06 15:00:00,1,1.0,9.0,,,,,,,,0.0,,0.0
704,704,20180307,0.0,IC1803,93000000,6095.0,6106.0,6023.6,6031.0,20297,10767,13075897720,6095.4,6072.210327853627,2018-03-07 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
705,705,20180308,0.0,IC1803,93000000,6046.2,6107.6,6039.8,6095.4,19642,9449,11484789400,6198.8,6077.251243517833,2018-03-08 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
706,706,20180309,0.0,IC1803,93000000,6108.8,6207.8,6096.4,6198.8,18511,10350,12741965200,6275.4,6155.538743961352,2018-03-09 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
707,707,20180312,0.0,IC1803,93000000,6233.4,6295.8,6225.6,6275.4,16248,10283,12887566840,6241.0,6266.443080812992,2018-03-12 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
708,708,20180313,0.0,IC1803,93000000,6270.2,6284.6,6233.6,6241.0,14193,9948,12453969440,6177.0,6259.5342983514265,2018-03-13 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
709,709,20180314,0.0,IC1803,93000000,6234.4,6253.8,6157.4,6177.0,10959,10214,12686513800,6172.0,6210.3552966516545,2018-03-14 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
710,710,20180315,0.0,IC1803,93000000,6162.6,6212.0,6101.0,6172.0,5879,9740,11994005120,6084.6,6157.08681724846,2018-03-15 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
711,711,20180316,0.0,IC1804,93000000,6124.6,6159.8,6067.6,6084.6,15597,9263,11334001160,6080.4,6117.8889992443055,2018-03-16 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
712,712,20180319,0.0,IC1804,93000000,6088.0,6158.6,6044.2,6080.4,16741,10280,12549719080,6103.2,6103.948968871596,2018-03-19 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
713,713,20180320,0.0,IC1804,93000000,6050.0,6138.4,6022.6,6103.2,16953,9920,12068535360,6040.0,6082.9311290322585,2018-03-20 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
714,714,20180321,0.0,IC1804,93000000,6128.4,6185.2,6028.0,6040.0,17742,11090,13585111080,6037.4,6124.937366997295,2018-03-21 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,,0.0
715,715,20180322,0.0,IC1804,93000000,6070.0,6097.0,6000.2,6037.4,18300,11436,13843466080,5665.6,6052.5822315494925,2018-03-22 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
716,716,20180323,0.0,IC1804,93000000,5865.4,5930.0,5630.2,5665.6,18999,14599,16937727000,5846.0,5800.98876635386,2018-03-23 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
717,717,20180326,0.0,IC1804,93000000,5681.0,5855.8,5632.0,5846.0,18669,12557,14450077560,6005.6,5753.793724615752,2018-03-26 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
718,718,20180327,0.0,IC1804,93000000,5908.8,6013.4,5899.6,6005.6,19086,12556,14971561120,5915.2,5961.91506849315,2018-03-27 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,,0.0
719,719,20180328,0.0,IC1804,93000000,5935.0,5977.4,5891.4,5915.2,20060,12685,15063069640,6012.0,5937.355001970832,2018-03-28 15:00:00,-1,-1.0,-10.0,,,,,,,,0.0,,0.0
720,720,20180329,0.0,IC1804,93000000,5954.8,6018.8,5890.2,6012.0,20250,12182,14496266880,6101.0,5949.8714825151865,2018-03-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
721,721,20180330,0.0,IC1804,93000000,6019.2,6103.2,6017.4,6101.0,20118,10262,12431489760,6075.0,6057.050165659715,2018-03-30 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
722,722,20180402,0.0,IC1804,93000000,6129.0,6157.8,6060.6,6075.0,20453,10145,12400032200,6023.4,6111.400788565796,2018-04-02 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
723,723,20180403,0.0,IC1804,93000000,6001.0,6048.8,5953.0,6023.4,20526,10941,13127939000,5976.0,5999.423727264419,2018-04-03 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
724,724,20180404,0.0,IC1804,93000000,6058.6,6081.8,5950.2,5976.0,20449,10436,12562452880,5981.8,6018.8064775776165,2018-04-04 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
725,725,20180409,0.0,IC1804,93000000,5992.8,6049.0,5919.2,5981.8,20545,10908,13072718960,6048.0,5992.262082874954,2018-04-09 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
726,726,20180410,0.0,IC1804,93000000,6000.0,6050.0,5950.6,6048.0,20238,12067,14479557840,6055.0,5999.651048313583,2018-04-10 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
727,727,20180411,0.0,IC1804,93000000,6072.2,6097.8,6047.4,6055.0,19112,9643,11710182360,6022.8,6071.85645545992,2018-04-11 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
728,728,20180412,0.0,IC1804,93000000,6048.8,6083.8,6003.2,6022.8,18608,9197,11117728200,6010.0,6044.214526476026,2018-04-12 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
729,729,20180413,0.0,IC1804,93000000,6063.0,6080.0,5982.6,6010.0,17716,10108,12185534360,5989.0,6027.668361693708,2018-04-13 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
730,730,20180416,0.0,IC1804,93000000,6024.8,6052.2,5934.0,5989.0,16453,10341,12402541640,5888.0,5996.780601489218,2018-04-16 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
731,731,20180417,0.0,IC1804,93000000,6008.8,6028.8,5856.4,5888.0,14204,11960,14211383600,5951.0,5941.213879598662,2018-04-17 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
732,732,20180418,0.0,IC1804,93000000,5930.8,5996.2,5812.2,5951.0,10946,12971,15310170600,6000.0,5901.692467812813,2018-04-18 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
733,733,20180419,0.0,IC1804,93000000,5965.0,6064.2,5960.8,6000.0,5038,9347,11235906840,5837.0,6010.434813309083,2018-04-19 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
734,734,20180420,0.0,IC1805,93000000,5938.0,5950.4,5802.0,5837.0,17943,12016,14134486800,5779.2,5881.527463382156,2018-04-20 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,,0.0
735,735,20180423,0.0,IC1805,93000000,5852.0,5881.6,5692.0,5779.2,18516,11197,12960401000,5913.2,5787.443511654908,2018-04-23 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
736,736,20180424,0.0,IC1805,93000000,5786.8,5935.8,5786.8,5913.2,18284,11313,13302394200,5913.0,5879.251392203659,2018-04-24 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
737,737,20180425,0.0,IC1805,93000000,5897.0,5933.0,5882.2,5913.0,18301,8821,10426290320,5806.4,5909.925359936515,2018-04-25 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
738,738,20180426,0.0,IC1805,93000000,5909.0,5928.4,5796.0,5806.4,18748,10420,12193444240,5852.2,5850.980921305183,2018-04-26 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,,0.0
739,739,20180427,0.0,IC1805,93000000,5836.0,5855.6,5769.2,5852.2,18887,10817,12600938400,5827.8,5824.599426828141,2018-04-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
740,740,20180502,0.0,IC1805,93000000,5860.0,5887.4,5781.0,5827.8,18711,9364,10912068480,5892.4,5826.606407518155,2018-05-02 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
741,741,20180503,0.0,IC1805,93000000,5815.0,5919.0,5744.0,5892.4,19696,11605,13523910080,5881.0,5826.760051701853,2018-05-03 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
742,742,20180504,0.0,IC1805,93000000,5887.2,5921.8,5861.4,5881.0,19121,9084,10701091080,6001.0,5890.076552179656,2018-05-04 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
743,743,20180507,0.0,IC1805,93000000,5917.0,6024.6,5891.4,6001.0,19352,9549,11412122560,6028.6,5975.558990470206,2018-05-07 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
744,744,20180508,0.0,IC1805,93000000,6016.8,6033.8,5992.4,6028.6,18475,8124,9776458200,6011.0,6017.022525849336,2018-05-08 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
745,745,20180509,0.0,IC1805,93000000,6025.0,6041.4,5983.0,6011.0,18061,7015,8433028280,6036.4,6010.711532430506,2018-05-09 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
746,746,20180510,0.0,IC1805,93000000,6019.0,6054.0,5973.8,6036.4,17880,7988,9612608600,5993.0,6016.905733600401,2018-05-10 15:00:00,1,1.0,5.0,,1.0,,0.0,,2.0,,0.0,6019.0,0.0
747,747,20180511,0.0,IC1805,93000000,6039.6,6047.4,5980.6,5993.0,17176,8445,10144890720,5964.0,6006.448028419183,2018-05-11 15:00:00,-1,1.0,-1.0,,,,,,,,1.0,6019.0,1.0
748,748,20180514,0.0,IC1805,93000000,6001.0,6018.8,5939.8,5964.0,15674,8392,10046011880,6020.0,5985.469423260248,2018-05-14 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,1.0
749,749,20180515,0.0,IC1805,93000000,5973.8,6026.2,5948.8,6020.0,13764,9462,11330350320,6012.6,5987.291439441978,2018-05-15 15:00:00,1,-1.0,1.0,,,,,,,,-1.0,6019.0,0.0
750,750,20180516,0.0,IC1805,93000000,6018.6,6046.8,5993.8,6012.6,10055,9022,10860405240,5975.0,6018.845732653514,2018-05-16 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
751,751,20180517,0.0,IC1805,93000000,6010.0,6020.4,5960.0,5975.0,4818,8121,9726418120,5975.2,5988.436227065632,2018-05-17 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
752,752,20180518,0.0,IC1806,93000000,5926.4,5980.0,5884.6,5975.2,28363,11483,13626198800,6027.4,5933.205085778978,2018-05-18 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
753,753,20180521,0.0,IC1806,93000000,6015.0,6069.0,6014.6,6027.4,28084,10364,12529342000,6066.0,6044.645889617907,2018-05-21 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
754,754,20180522,0.0,IC1806,93000000,6027.0,6072.8,6020.2,6066.0,27452,8301,10032455040,5992.4,6042.919551861221,2018-05-22 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
755,755,20180523,0.0,IC1806,93000000,6051.4,6059.4,5975.2,5992.4,26912,10494,12615353480,5966.8,6010.7458928911765,2018-05-23 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,6019.0,0.0
756,756,20180524,0.0,IC1806,93000000,5995.2,6008.0,5950.4,5966.8,26758,8593,10276147440,5874.8,5979.371255673223,2018-05-24 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
757,757,20180525,0.0,IC1806,93000000,5961.2,5966.6,5864.0,5874.8,27485,9829,11616997960,5878.4,5909.552324753281,2018-05-25 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
758,758,20180528,0.0,IC1806,93000000,5883.8,5928.4,5836.4,5878.4,27651,9842,11569559760,5794.4,5877.646697825645,2018-05-28 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
759,759,20180529,0.0,IC1806,93000000,5873.0,5908.6,5791.0,5794.4,27506,10709,12537245000,5653.2,5853.6021103744515,2018-05-29 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,6019.0,0.0
760,760,20180530,0.0,IC1806,93000000,5740.8,5748.8,5645.6,5653.2,27905,11995,13683435960,5738.0,5703.808236765319,2018-05-30 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,6019.0,0.0
761,761,20180531,0.0,IC1806,93000000,5700.0,5749.0,5652.0,5738.0,27174,10813,12340320400,5664.0,5706.242670859151,2018-05-31 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,6019.0,0.0
762,762,20180601,0.0,IC1806,93000000,5717.4,5729.6,5621.2,5664.0,26961,9953,11303140080,5671.0,5678.257851903949,2018-06-01 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,6019.0,0.0
763,763,20180604,0.0,IC1806,93000000,5685.0,5693.8,5628.8,5671.0,26351,9767,11066538040,5770.2,5665.269806491246,2018-06-04 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,6019.0,0.0
764,764,20180605,0.0,IC1806,93000000,5675.0,5774.6,5673.6,5770.2,25772,10329,11817507080,5765.6,5720.547526382031,2018-06-05 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
765,765,20180606,0.0,IC1806,93000000,5773.2,5773.2,5726.8,5765.6,24469,8832,10157879080,5732.0,5750.610892210145,2018-06-06 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
766,766,20180607,0.0,IC1806,93000000,5779.8,5799.0,5707.0,5732.0,24032,9611,11039002920,5658.6,5742.900280928103,2018-06-07 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
767,767,20180608,0.0,IC1806,93000000,5720.0,5726.6,5608.4,5658.6,22063,10752,12162780080,5639.2,5656.0547247023815,2018-06-08 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
768,768,20180611,0.0,IC1806,93000000,5645.0,5678.8,5588.0,5639.2,19630,11239,12678770280,5686.8,5640.52419254382,2018-06-11 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
769,769,20180612,0.0,IC1806,93000000,5645.0,5704.8,5592.6,5686.8,16180,11993,13568753080,5603.0,5656.947002418077,2018-06-12 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
770,770,20180613,0.0,IC1806,93000000,5674.8,5684.8,5598.8,5603.0,11813,10944,12361332800,5594.0,5647.538742690059,2018-06-13 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,6019.0,0.0
771,771,20180614,0.0,IC1806,93000000,5579.6,5655.0,5570.2,5594.0,6354,9347,10484881480,5436.6,5608.688071038836,2018-06-14 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,6019.0,0.0
772,772,20180615,0.0,IC1807,93000000,5543.6,5560.0,5298.2,5436.6,23286,12391,13530527400,5057.8,5459.8205955935755,2018-06-15 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,6019.0,0.0
773,773,20180619,0.0,IC1807,93000000,5358.0,5358.8,4952.2,5057.8,23557,13357,13883905480,5142.2,5197.239454967433,2018-06-19 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,6019.0,0.0
774,774,20180620,0.0,IC1807,93000000,5055.0,5183.0,5028.0,5142.2,23514,12417,12678130760,5010.0,5105.150503342193,2018-06-20 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,6019.0,0.0
775,775,20180621,0.0,IC1807,93000000,5158.0,5199.0,4995.6,5010.0,24334,13781,14041829120,5110.8,5094.633596981351,2018-06-21 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,6019.0,0.0
776,776,20180622,0.0,IC1807,93000000,4984.0,5126.0,4964.2,5110.8,24775,13690,13868677760,5028.8,5065.258495252009,2018-06-22 15:00:00,-1,-1.0,-10.0,,,,,,,,0.0,6019.0,0.0
777,777,20180625,0.0,IC1807,93000000,5140.0,5158.8,5028.8,5028.8,24183,11559,11795304880,5095.0,5102.216835366381,2018-06-25 15:00:00,-1,-1.0,-11.0,,,,,,,,0.0,6019.0,0.0
778,778,20180626,0.0,IC1807,93000000,5010.0,5138.2,5001.8,5095.0,25369,13654,13862147280,5001.0,5076.2220887651965,2018-06-26 15:00:00,-1,-1.0,-12.0,,,,,,,,0.0,6019.0,0.0
779,779,20180627,0.0,IC1807,93000000,5104.0,5154.2,4996.2,5001.0,24921,13988,14219092000,5007.2,5082.60366028024,2018-06-27 15:00:00,-1,-1.0,-13.0,,,,,,,,0.0,6019.0,0.0
780,780,20180628,0.0,IC1807,93000000,5016.0,5119.6,4982.4,5007.2,25346,13252,13401499840,5185.4,5056.4065197706,2018-06-28 15:00:00,-1,-1.0,-14.0,,,,,,,,0.0,6019.0,0.0
781,781,20180629,0.0,IC1807,93000000,5027.0,5205.2,5002.2,5185.4,25577,14179,14504281200,5100.0,5114.705268354609,2018-06-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
782,782,20180702,0.0,IC1807,93000000,5176.8,5225.0,5037.0,5100.0,25037,14301,14699183640,5144.0,5139.2153136144325,2018-07-02 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
783,783,20180703,0.0,IC1807,93000000,5120.0,5180.6,4992.6,5144.0,26187,15589,15887687720,5085.4,5095.800795432677,2018-07-03 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
784,784,20180704,0.0,IC1807,93000000,5135.0,5150.0,5043.0,5085.4,25266,13347,13590880440,4920.2,5091.361519442571,2018-07-04 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,6019.0,0.0
785,785,20180705,0.0,IC1807,93000000,5066.0,5091.4,4919.8,4920.2,25525,15671,15718224320,4948.0,5015.067423904026,2018-07-05 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
786,786,20180706,0.0,IC1807,93000000,4941.6,5047.6,4853.4,4948.0,25642,17562,17431204960,5088.0,4962.761917777018,2018-07-06 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
787,787,20180709,0.0,IC1807,93000000,4991.6,5090.8,4988.0,5088.0,23804,12712,12824058880,5115.0,5044.076022655759,2018-07-09 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
788,788,20180710,0.0,IC1807,93000000,5093.2,5124.8,5051.2,5115.0,23247,11958,12172102440,5008.8,5089.522679377822,2018-07-10 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
789,789,20180711,0.0,IC1807,93000000,5004.0,5048.8,4920.0,5008.8,22894,15410,15368646800,5178.4,4986.582349123945,2018-07-11 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
790,790,20180712,0.0,IC1807,93000000,5017.8,5190.8,5017.8,5178.4,21678,15721,16119882920,5191.0,5126.863087589848,2018-07-12 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
791,791,20180713,0.0,IC1807,93000000,5178.4,5209.0,5152.0,5191.0,19889,10651,11037341600,5199.2,5181.364003379964,2018-07-13 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,6019.0,0.0
792,792,20180716,0.0,IC1807,93000000,5198.0,5220.8,5152.0,5199.2,17985,11858,12286711680,5184.4,5180.768966098836,2018-07-16 15:00:00,1,1.0,5.0,,1.0,,1.0,,3.0,,0.0,6019.0,0.0
793,793,20180717,0.0,IC1807,93000000,5196.0,5203.0,5116.4,5184.4,15264,13272,13703103920,5159.2,5162.411060880048,2018-07-17 15:00:00,1,1.0,6.0,,,,,,,,0.0,6019.0,0.0
794,794,20180718,0.0,IC1807,93000000,5207.4,5232.0,5150.0,5159.2,10633,12360,12827386520,5119.4,5189.072216828479,2018-07-18 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
795,795,20180719,0.0,IC1807,93000000,5171.2,5187.0,5081.2,5119.4,5070,9294,9542931040,5145.2,5133.920292661932,2018-07-19 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
796,796,20180720,0.0,IC1808,93000000,5054.6,5165.0,5031.6,5145.2,21097,14218,14492848360,5191.0,5096.655071036714,2018-07-20 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
797,797,20180723,0.0,IC1808,93000000,5117.6,5208.4,5114.0,5191.0,21489,12807,13212166880,5299.0,5158.181806824393,2018-07-23 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
798,798,20180724,0.0,IC1808,93000000,5200.0,5327.4,5196.8,5299.0,21805,13398,14146486160,5297.8,5279.327571279296,2018-07-24 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
799,799,20180725,0.0,IC1808,93000000,5306.2,5332.8,5281.0,5297.8,20350,9689,10269509840,5261.6,5299.571596656002,2018-07-25 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
800,800,20180726,0.0,IC1808,93000000,5302.4,5308.0,5241.6,5261.6,20952,10652,11229294000,5230.0,5270.97915884341,2018-07-26 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,6019.0,0.0
801,801,20180727,0.0,IC1808,93000000,5273.0,5279.8,5205.2,5230.0,20882,11129,11675985360,5140.4,5245.747758109444,2018-07-27 15:00:00,1,1.0,5.0,,,,,,,,0.0,6019.0,0.0
802,802,20180730,0.0,IC1808,93000000,5225.0,5245.2,5138.0,5140.4,21166,11962,12402633360,5157.4,5184.180471493061,2018-07-30 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
803,803,20180731,0.0,IC1808,93000000,5145.0,5205.0,5130.0,5157.4,21047,10775,11129569400,5074.8,5164.533364269141,2018-07-31 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
804,804,20180801,0.0,IC1808,93000000,5188.0,5239.8,5056.0,5074.8,21340,14003,14439083320,4946.4,5155.710676283654,2018-08-01 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
805,805,20180802,0.0,IC1808,93000000,5066.4,5075.6,4832.4,4946.4,21352,16379,16190480600,4878.2,4942.450882227242,2018-08-02 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,6019.0,0.0
806,806,20180803,0.0,IC1808,93000000,4950.0,4990.8,4870.0,4878.2,20323,13104,12913858800,4806.0,4927.449175824176,2018-08-03 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,6019.0,0.0
807,807,20180806,0.0,IC1808,93000000,4883.6,4908.8,4755.2,4806.0,20211,14374,13901518920,4929.0,4835.647321552804,2018-08-06 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,6019.0,0.0
808,808,20180807,0.0,IC1808,93000000,4820.2,4944.4,4768.2,4929.0,19810,14520,14115591760,4855.4,4860.740964187327,2018-08-07 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,6019.0,0.0
809,809,20180808,0.0,IC1808,93000000,4919.4,4922.2,4827.2,4855.4,19518,13638,13311050320,4977.0,4880.132834726499,2018-08-08 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,6019.0,0.0
810,810,20180809,0.0,IC1808,93000000,4846.6,5031.4,4833.2,4977.0,19035,15688,15562160560,5012.8,4959.893090260071,2018-08-09 15:00:00,1,-1.0,1.0,,,,,,,,0.0,6019.0,0.0
811,811,20180810,0.0,IC1808,93000000,4985.0,5027.4,4967.4,5012.8,17726,11104,11095379640,5046.4,4996.118353746398,2018-08-10 15:00:00,1,1.0,2.0,,,,,,,,0.0,6019.0,0.0
812,812,20180813,0.0,IC1808,93000000,4971.6,5080.0,4931.4,5046.4,16648,14056,14043616120,5036.8,4995.594806488332,2018-08-13 15:00:00,1,1.0,3.0,,,,,,,,0.0,6019.0,0.0
813,813,20180814,0.0,IC1808,93000000,5046.4,5052.2,4998.0,5036.8,13563,12387,12445169080,4926.0,5023.479890207475,2018-08-14 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,6019.0,0.0
814,814,20180815,0.0,IC1808,93000000,5037.0,5037.0,4897.2,4926.0,10569,12725,12615716080,4871.0,4957.05936345776,2018-08-15 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,6019.0,0.0
815,815,20180816,0.0,IC1808,93000000,4867.8,4951.0,4830.2,4871.0,5008,10404,10185427760,4738.0,4894.957593233372,2018-08-16 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,6019.0,0.0
816,816,20180817,0.0,IC1809,93000000,4879.0,4896.6,4701.0,4738.0,34093,14426,13873380680,4783.6,4808.464120338278,2018-08-17 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,6019.0,0.0
817,817,20180820,0.0,IC1809,93000000,4748.6,4797.0,4684.6,4783.6,34943,15353,14563718120,4825.0,4742.955161857617,2018-08-20 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,6019.0,0.0
818,818,20180821,0.0,IC1809,93000000,4787.8,4876.0,4760.2,4825.0,34890,14884,14355950120,4806.0,4822.611569470572,2018-08-21 15:00:00,-1,-1.0,-5.0,,,1.0,,3.0,,4.0,0.0,6019.0,0.0
819,819,20180822,0.0,IC1809,93000000,4820.4,4829.0,4772.8,4806.0,33676,12484,11981690720,4826.2,4798.818776033323,2018-08-22 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,6019.0,0.0
